,text,label,path,chunk_pos,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,prob,stratum,ground_truth,note
417,", ""So despite GNA's weak position against the pro-Haftar coalition, Ankara decided to work with international recogn",0,/anchor.fm/2t/httpsanchor.fms250737b0podcastplay14803418https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F2020562F7989519344100296b334621fda.m4aMERGED,24.0,news,politics,,,,,,,,,0.47639984,40-50%,,
418,"s at one point that Gandhi was trying to bring out. ', 'It seems to me that there are three ways that oppressed people can de",0,/anchor.fm/21/httpsanchor.fms14a9c6d0podcastplay14572918https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F2020512F7847552144100291d68b9f7d323.mp3MERGED,316.0,news,politics,,,,,,,,,0.42999142,40-50%,,
419,An obliteration of ASPI’s 'Uyghurs For Sale' report: take two,0,,,,,,,,,,,,,0.45280424,40-50%,,
420,"he communities that we live in. "", 'And like Chris said, I think that this is a great opportunity to look at taking federal ",0,/www.buzzsprout.com/ap/httpswww.buzzsprout.com1904310972755630dopehopebeingbluntaboutcannabisinappalachia.mp3MERGED,145.0,news,politics,society,culture,comedy,,,,,,0.43869972,40-50%,,
421,m someone who has always been pretty passionate and excited about politics But unfortunately in 2013 when I was leaving ,1,/dts.podtrac.com/e_/httpsdts.podtrac.comredirect.mp3api.spreaker.comdownloadepisode284605525_27_20_police_brutality_gun_violence_prevention_and_covid_19.mp3MERGED,8.0,news,politics,,,,,,,,,0.4229055,40-50%,,
422,"ent in Germany. "", 'But we see some of the kind of footage of protests on the news and then some of the newspapers have cover",1,/dts.podtrac.com/re/httpsdts.podtrac.comredirect.mp3chrt.fmtrack4655F8api.spreaker.comdownloadepisode53356945london_calling_051120.mp3MERGED,32.0,news,politics,,,,,,,,,0.44909102,40-50%,,
423,"ted to some kind of change happening. ', 'In a meaningful way. ', ""And that's not to say that some police departments have ",0,/pdst.fm/3f/httpspdst.fmechrt.fmtrack131A7Gtraffic.megaphone.fmPMO3060103430.mp3updated1634826290MERGED,64.0,news,politics,society,culture,government,,,,,,0.46841064,40-50%,,
424,"e tax dollars are supporting. "", ""K through 12 school districts have made a promise to families, namely that in exchange ",0,/dts.podtrac.com/er/httpsdts.podtrac.comredirect.mp3api.spreaker.comdownloadepisode28678400052820_meckler_bonus.mp3MERGED,47.0,news,politics,,,,,,,,,0.47006795,40-50%,,
425,Donald Trump said his presidency was a 'glamorous' and 'romantic period' while promoting his photo memoir,1,,,,,,,,,,,,,0.47668573,40-50%,,
426,"et even worse than this. ', 'And I feel like the steps really needs to be taken by the government. ', 'Like the people are sp",0,/anchor.fm/20/httpsanchor.fms1ff46220podcastplay14664069https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F2020532F790358464410020c91fdf8b20dc.mp3MERGED,301.0,news,politics,,,,,,,,,0.49268085,40-50%,,
427,"rough the digital transformation, accelerate investment in cyber security capabilities. ', ""And there may be a marke",1,/chrt.fm/dc/httpschrt.fmtrack22GG1dts.podtrac.comredirect.mp3pdst.fmeprfx.byspotify.comerss.art19.comepisodes2d196c60cdab4ae6a3dc131f26d88d83.mp3rss_browserBAhJIhRweXRob24tcmVxdWVzdHMGOgZFVA3D3Dac965bdf6559f894a935511702ea4ac963845acaMERGED,142.0,government,news,politics,,,,,,,,0.46963602,40-50%,,
428,"are still dying every day because of this sickness. ', 'Yet we have people out here mobbing and shit not following social ",0,/anchor.fm/23/httpsanchor.fms228c6730podcastplay14576419https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202010132F3ad2beb83c2703b5a5f74840ca953885.m4aMERGED,94.0,news,politics,,,,,,,,,0.4991665,40-50%,,
429,"y a role. ', 'How do you see social issues in terms of your art or in terms of art in general? ', ""Oh, I always talking back to t",1,/kpfa.org/nl/httpskpfa.orgwpcontentuploads202006BATTarellAlvinMcCraney.mp3MERGED,198.0,news,politics,,,,,,,,,0.40412706,40-50%,,
430,", 'I lobby for a labor union. ', 'I never lobbied for the NRA. ', 'And I never lobbied for a pro-choice or pro-life group. ', ",0,/www.buzzsprout.com/im/httpswww.buzzsprout.com9219674068938lindseymustgowithjimmywilliams.mp3MERGED,91.0,government,news,politics,commentary,,,,,,,0.4916258,40-50%,,
431,"what administrator Bertha Henry was saying. ', ""And I'm like, wow, this is a big story. "", 'So just like we started postin",1,/dts.podtrac.com/ed/httpsdts.podtrac.comredirect.mp3api.spreaker.comdownloadepisode27841025ammonbundy.mp3MERGED,51.0,news,politics,,,,,,,,,0.4861919,40-50%,,
432,"Kong. ', 'And the response was upwards of 80 percent of people said they were concerned or very concerned. ', 'Most of the",1,/traffic.libsyn.com/es/httpstraffic.libsyn.comsecuredeepdishonglobalaffairs200603_Hong_Kong_edits.mp3destid580050MERGED,87.0,news,politics,government,,,,,,,,0.4887028,40-50%,,
433,"be a perhaps challenge once this crisis and the immediate virus crisis passes. ', 'Right. ', 'And is there a social suppo",1,/dts.podtrac.com/er/httpsdts.podtrac.comredirect.mp3chtbl.comtrackF6E2G2api.spreaker.comdownloadepisode27438054tee_37.mp3MERGED,56.0,news,politics,commentary,,,,,,,,0.48072878,40-50%,,
434,rent committees rebuilds to be in four sessions and to see the whole process come to life and so much fun just being a part o,1,/anchor.fm/2t/httpsanchor.fms1d9db01cpodcastplay13725467https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204142F7299558344100292024a07a3d9c.mp3MERGED,116.0,news,politics,,,,,,,,,0.42854252,40-50%,,
435,"like we need a commander in chief that's going to unite the people. "", ""We need a president that's going to bring us togeth",1,/anchor.fm/24/httpsanchor.fms1e7e2764podcastplay14004079https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204192F74812247441002ded4380af53a4.mp3MERGED,87.0,news,politics,,,,,,,,,0.438925,40-50%,,
436,"people who have mental health needs. ', 'What brought you to this line of work? ', ""You know, I'm a stage four breast cance",0,/www.podtrac.com/pe/httpswww.podtrac.comptsredirect.mp3traffic.megaphone.fmESP5814808353.mp3MERGED,223.0,news,politics,,,,,,,,,0.4364152,40-50%,,
437,For the shits,1,,,,,,,,,,,,,0.4949456,40-50%,,
438,"ity in California, how to make that real. ', ""And what I'm seeing right now is that we still have this, you know, we've done ",0,/archives.kpfa.org/01/httpsarchives.kpfa.orgdata20200511Mon1300.mp3MERGED,24.0,news,politics,,,,,,,,,0.45808923,40-50%,,
439,"o. ', ""She said the lawsuit claims the governor lacks the authority under the state's emergency statute to continue to d",1,/anchor.fm/24/httpsanchor.fms36f4cd48podcastplay19686455https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F20208162F10784329944100132498e49d74f6b19.mp3MERGED,147.0,news,politics,,,,,,,,,0.45324832,40-50%,,
440,"know, and I feel on the precipice that a lot of this is driving towards what will we do. ', 'And that is a big piece of what our ",0,/media.blubrry.com/er/httpsmedia.blubrry.comrecovery_projectcontent.blubrry.comrecovery_projectRecovery_Project_June_4.mp3MERGED,9.0,news,politics,commentary,government,,,,,,,0.489531,40-50%,,
441,"state, but they're not aware how prevalent it is, or aware what really even going on in their own backyard. "", ""Children w",0,/traffic.libsyn.com/s_/httpstraffic.libsyn.comsecuretasbtalksTASB_Talks_No_Kid_Hungry.mp3destid493749MERGED,72.0,education,news,politics,,,,,,,,0.4536185,40-50%,,
442,holds many of these actually reflect things that are important work for individuals and households to do that are just n,0,/cdn.simplecast.com/ac/httpscdn.simplecast.comaudio9a01059a010525a45343908a232cad8df7a9a6ac339fd21ae14b1eacc624f4aa6b6e16whatcoronavirusmeansforeducationchildcareandworkingparents_tc.mp3aidrss_feedfeedhw_qFDf7MERGED,25.0,news,business,politics,science,social,,,,,,0.40351617,40-50%,,
443,"s to what was really going on. "", 'He also says that from the beginning there has been no leadership except perhaps by New Y",0,/www.buzzsprout.com/i3/httpswww.buzzsprout.com8047223926033ithinkillcancelmynewspapersubscription.mp3MERGED,93.0,news,daily,politics,commentary,,,,,,,0.42204633,40-50%,,
444,"ell, it seemed like a logical after talking so much about West Garfield Park and it's descent into less than ideal living ",0,/dts.podtrac.com/eo/httpsdts.podtrac.comredirect.mp3api.spreaker.comdownloadepisode28974401weekly_wilson_show_13.mp3MERGED,13.0,news,politics,,,,,,,,,0.44662178,40-50%,,
445,"a protective ring being thrown around, and then you see all the reports, and this is not just a few isolated incidents. ', ",0,/api.spreaker.com/do/httpsapi.spreaker.comdownloadepisode27571381ridge_pod_17_05_20.mp3MERGED,196.0,news,politics,commentary,government,,,,,,,0.46076778,40-50%,,
446,tners and since some cases never spoke to them again what was that like for you and how do you feel about that back well give,1,/traffic.megaphone.fm/63/httpstraffic.megaphone.fmADV6973046146.mp3MERGED,258.0,news,politics,arts,books,,,,,,,0.42247558,40-50%,,
447,President Biden Sent Reeling By Impeachment Poll – Even Joe’s Most Loyal Voting Bloc Wants Him Out: Black Voters,1,,,,,,,,,,,,,0.49462628,40-50%,,
448,Jan. 6 Committee Issues Orders For 35 Companies To Preserve Records,0,,,,,,,,,,,,,0.43811595,40-50%,,
449,"lly disconnected from one another to prevent infections, but it's exactly the time to be socially connected And so it's ",0,/gpbod.streamguys1.com/20/httpsgpbod.streamguys1.comgpb20200521102902webfullshow5.21.20.mp3showpolitical_rewindsrcidgooglepodcastsMERGED,105.0,news,politics,,,,,,,,,0.45475262,40-50%,,
450,"nd we should be educating our system, our governments, our people, not to spend us into oblivion, but to try to save more. ",1,/dts.podtrac.com/eo/httpsdts.podtrac.comredirect.mp3api.spreaker.comdownloadepisode27579070welcome_to_chimerica_does_china_own_america_post_covid_predictions.mp3MERGED,229.0,news,commentary,politics,society,culture,,,,,,0.4927571,40-50%,,
451,"e we know people have to have places to take their children as they're going back to work. "", 'All of these kinds of things a",0,/www.podtrac.com/pe/httpswww.podtrac.comptsredirect.mp3traffic.megaphone.fmESP5814808353.mp3MERGED,149.0,news,politics,,,,,,,,,0.4867334,40-50%,,
452,"the biggest issues right now. ', ""And a lot of youth feel that too, because we're the next generation and we're going to be ",0,/cdn.simplecast.com/6c/httpscdn.simplecast.comaudio5a9d675a9d6761c9bc42e69990a99b106def37d6c5cead4c6c4606b53fce4bf804ec16ep147youthvote00001_tc.mp3aidrss_feedfeedRTCQv7wfMERGED,36.0,news,politics,,,,,,,,,0.4491528,40-50%,,
453,"ght now at this point. "", ""There's only one incumbent member of the House that has lost domination so far in 2020. "", ""And t",1,/dts.podtrac.com/re/httpsdts.podtrac.comredirect.mp3chrt.fmtrackG9C3E7api.spreaker.comdownloadepisode29007684morning_report_132_june_3_2020.mp3MERGED,28.0,news,politics,daily,sports,,,,,,,0.45153826,40-50%,,
454,"s Medical Reserve Corps been deployed during the outbreak? "", ""Well, it's been very interesting. "", ""We've been workin",0,/www.buzzsprout.com/k7/httpswww.buzzsprout.com2706013725357senatorkaykirkpatrickmd.mp3MERGED,147.0,news,politics,health,fitness,government,,,,,,0.49641576,40-50%,,
455,"ance, a public-private partnership dedicated to spearheading a global digital biometric identity standard. ', ""Oth",1,/www.corbettreport.com/p3/httpwww.corbettreport.commp3episode379_gates_population.mp3MERGED,111.0,news,politics,,,,,,,,,0.46486834,40-50%,,
456,New York prosecutors leading Trump probe resign,1,,,,,,,,,,,,,0.41211694,40-50%,,
457,"ina will meet the GDP growth. "", 'And as we know, the economy is the most important part for protecting resitancy. ', 'And ",0,/www.buzzsprout.com/ao/httpswww.buzzsprout.com11493624097417chinasmajorpowerdiplomacyandthenationalsecuritylawforhongkongyoshikazukatoasiaglobalinstitute.mp3MERGED,74.0,news,politics,education,,,,,,,,0.48667237,40-50%,,
458,"f them were run into the ground. ', 'Most of them were propaganda wings for the local members. ', 'A lot of them were just re",0,/dts.podtrac.com/re/httpsdts.podtrac.comredirect.mp3chrt.fmtrack3G18api.spreaker.comdownloadepisode29531037np200604.mp3MERGED,273.0,news,politics,commentary,,,,,,,,0.48763812,40-50%,,
459,"ould see it lose some steam over the next couple of years, but the investments that are already made, that are already out ",1,/sphinx.acast.com/ed/httpssphinx.acast.compopens5d62934f5cbc0d0a41f6aae7e5ed013e4fcdb321b36bc17d0media.mp3MERGED,250.0,news,politics,,,,,,,,,0.49832582,40-50%,,
460,"sing really aggressive tactics by these police against them for no apparent reason. "", 'I think that it is that aspect of ",0,/traffic.libsyn.com/ep/httpstraffic.libsyn.comsecurerespectingreligionEpisode_15_president_protestors_photo_op.mp3destid3076058MERGED,173.0,news,politics,religion,spirituality,,,,,,,0.49523786,40-50%,,
461,"ctions, they're voting on all these. "", 'Irregularities could have been avoided. ', 'So I think even if we check electio",0,/anchor.fm/20/httpsanchor.fms24904a60podcastplay14688465https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202006032F2130b631e8e46cb0950adc5322900409.m4aMERGED,35.0,news,politics,,,,,,,,,0.47014216,40-50%,,
462,South Korea 'effectively' agrees on draft with US to end Korean War,0,,,,,,,,,,,,,0.42666495,40-50%,,
463,what to make of this but it's notable that the Republican Party prominent people are officially giving impassioned spe,1,/cdn.simplecast.com/f4/httpscdn.simplecast.comaudio284f41284f418a58c641f792b940856548736960daadfd2b6d443fae2d863ddfaa9fffep50final_tc.mp3aidrss_feedfeed2cd8WWLcMERGED,75.0,news,politics,commentary,society,culture,philosophy,,,,,0.40381673,40-50%,,
464,"st a crappy version of unemployment, which for some reason is being funneled through small businesses to the workers. '",1,/anchor.fm/12/httpsanchor.fms1e563a4cpodcastplay14091433https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204212F75381631441001132fa8f41c881.mp3MERGED,7.0,news,politics,,,,,,,,,0.477173,40-50%,,
465,"f the more skeptical about the impact of this. ', ""Conversely, retirees, homemakers and people who were out of the busin",1,/anchor.fm/2t/httpsanchor.fms538f5be4podcastplay29901416https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F20212252F30290b850680b43b271068bb16e903fd.mp3MERGED,218.0,news,politics,,,,,,,,,0.493867,40-50%,,
466,"o what we're talking about on China as well, when there's a mutual interest in some backbenchers and the opposition. "", """,1,/sphinx.acast.com/io/httpssphinx.acast.comcommonspeople205isthischinasskripalpoisoningmomentwithbobseelympmedia.mp3MERGED,122.0,news,politics,government,,,,,,,,0.45054594,40-50%,,
467,"2018. ', ""I have a photo I can use that I'm comfortable, it's more recent, and I have a vision test and any documentation re",0,/cpa.ds.npr.org/02/httpscpa.ds.npr.orgkhpraudio202005TC052720FullShow.mp3MERGED,40.0,news,politics,,,,,,,,,0.49774098,40-50%,,
468,Foreign aid payments to highly aid-dependent countries coincide with sharp increases in bank deposits to offshore financial centers. Around 7.5% of aid appears to be captured by local elites.,0,,,,,,,,,,,,,0.4797646,40-50%,,
469,Mark Cuban launches affordable online pharmacy,1,,,,,,,,,,,,,0.41382417,40-50%,,
470,"s visa program, you know, 30,000 of the 40,000 participants in the internship program from last year are both, you know, ",0,/archives.kpfa.org/0d/httpsarchives.kpfa.orgdata20200513Wed1700.mp3MERGED,152.0,news,politics,,,,,,,,,0.46102253,40-50%,,
471,"done to the state economy. "", 'Finance Chair Jane Nelson, a Republican from Firemount, has already suggested that she i",0,/dts.podtrac.com/ea/httpsdts.podtrac.comredirect.mp3api.spreaker.comdownloadepisode27892982cs_052020_sarah_eckhardt_podcast.mp3MERGED,110.0,news,daily,politics,commentary,,,,,,,0.43486887,40-50%,,
472,"Alina Gibson for Vanessa Morosi, which is a famous pop star in Australia. ', 'So that came about that way. ', 'And then I wr",1,/dts.podtrac.com/er/httpsdts.podtrac.comredirect.mp3traffic.libsyn.comsecurecreateyourownlife725__Luna_Akire_mixdownauphonic.mp3destid325540MERGED,76.0,news,politics,society,culture,philosophy,,,,,,0.4357143,40-50%,,
473,me point where for us at least we've avoided what we were worried about which was a situation where you might end up having ,1,/podcasts.captivate.fm/e0/httpspodcasts.captivate.fmmedia0505defe2e5048e2b64f4e2ece819257events20200528borisjohnsonsbrexitchallengerec202001.mp3MERGED,148.0,news,politics,commentary,government,,,,,,,0.4929444,40-50%,,
474,"ut 30 seconds but how are you talking to her about all of this and bringing her into these conversations. ', ""Well Leila si",0,/www.podtrac.com/tr/httpswww.podtrac.comptsredirect.mp3chrt.fmtrackG6C7C3traffic.megaphone.fmKQINC1256317939.mp3MERGED,214.0,news,politics,,,,,,,,,0.47995728,40-50%,,
475,"t to wear, or could be aware. ', ""I have also linked all of the petitions in the description and the detail of this podcast, ",0,/anchor.fm/01/httpsanchor.fms131e5790podcastplay14815044https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202006062F954b04381a61108d1065ae78c5048aad.m4aMERGED,17.0,news,politics,,,,,,,,,0.45442036,40-50%,,
